ID,SubVehID,Choice,Gap,RelativeSpeed,TW,Predicted,Predicted_1,Predicted_2,,,,,,,
1876,82,0,15,2,1,2,2,2,,0,0,0,,,
1877,95,1,13,-2,1,0,0,0,,0,0,0,,,
1878,111,0,13,0,1,0,0,0,,1,1,1,,,
1879,125,0,12,-1,1,0,0,0,,1,1,1,,,
1880,125,0,14,0,1,0,0,0,,1,1,1,,,
1881,133,0,13,-4,1,0,0,0,,1,1,1,,,
1882,133,0,14,1,1,2,2,2,,0,0,0,,,
1883,133,2,13,3,1,2,2,2,,1,1,1,,,
1884,133,1,15,1,1,2,2,2,,0,0,0,,,
1885,133,0,15,0,1,0,0,0,,1,1,1,,,
1886,133,0,14,-1,1,0,0,0,,1,1,1,,,
1887,133,2,15,3,1,2,2,2,,1,1,1,,,
1888,133,0,15,3,1,2,2,2,,0,0,0,,,
1889,139,0,12,0,1,0,0,0,,1,1,1,,,
1890,184,0,11,0,1,0,0,0,,1,1,1,,,
1891,204,1,13,-2,1,0,0,0,,0,0,0,,,
1892,204,0,15,3,1,2,2,2,,0,0,0,,,
1893,223,0,11,-1,1,0,0,0,,1,1,1,,,
1894,231,0,14,0,1,0,0,0,,1,1,1,,,
1895,240,1,13,1,1,0,0,0,,0,0,0,,,
1896,240,2,13,2,1,2,2,2,,1,1,1,,,
1897,240,0,13,0,1,0,0,0,,1,1,1,,,
1898,245,2,12,1,1,0,0,0,,0,0,0,,,
1899,245,2,11,1,1,0,0,0,,0,0,0,,,
1900,256,0,14,0,1,0,0,0,,1,1,1,,,
1901,260,0,12,0,1,0,0,0,,1,1,1,,,
1902,260,2,12,0,1,0,0,0,,0,0,0,,,
1903,260,2,10,2,1,0,0,0,,0,0,0,,,
1904,266,0,13,-2,1,0,0,0,,1,1,1,,,
1905,266,0,13,-1,1,0,0,0,,1,1,1,,,
1906,278,0,8,-8,1,0,0,0,,1,1,1,,,
1907,278,0,6,-9,1,0,0,0,,1,1,1,,,
1908,281,0,12,-5,1,0,0,0,,1,1,1,,,
1909,281,1,14,-2,1,0,0,0,,0,0,0,,,
1910,281,0,11,-3,1,0,0,0,,1,1,1,,,
1911,304,2,14,2,1,2,2,2,,1,1,1,,,
1912,304,2,14,-4,1,0,0,0,,0,0,0,,,
1913,304,0,14,-4,1,0,0,0,,1,1,1,,,
1914,310,0,15,0,1,0,0,0,,1,1,1,,,
1915,310,0,15,0,1,0,0,0,,1,1,1,,,
1916,310,2,16,0,1,2,2,2,,1,1,1,,,
1917,310,0,13,-2,1,0,0,0,,1,1,1,,,
1918,310,2,15,1,1,2,2,2,,1,1,1,,,
1919,317,2,13,0,1,0,0,0,,0,0,0,,,
1920,320,0,17,0,1,2,2,2,,0,0,0,,,
1921,320,2,15,2,1,2,2,2,,1,1,1,,,
1922,320,0,15,0,1,0,0,0,,1,1,1,,,
1923,398,0,12,-3,1,0,0,0,,1,1,1,,,
1924,457,0,12,0,1,0,0,0,,1,1,1,,,
1925,472,2,16,3,1,2,2,2,,1,1,1,,,
1926,488,2,14,0,1,0,0,0,,0,0,0,,,
1927,496,2,16,1,1,2,2,2,,1,1,1,,,
1928,505,1,12,2,1,2,2,2,,0,0,0,,,
1929,505,2,16,1,1,2,2,2,,1,1,1,,,
1930,522,0,14,0,1,0,0,0,,1,1,1,,,
1931,522,0,14,0,1,0,0,0,,1,1,1,,,
1932,531,0,10,-2,1,0,0,0,,1,1,1,,,
1933,531,0,11,-2,1,0,0,0,,1,1,1,,,
1934,605,0,12,-5,1,0,0,0,,1,1,1,,,
1935,605,0,13,-2,1,0,0,0,,1,1,1,,,
1936,646,0,13,-1,1,0,0,0,,1,1,1,,,
1937,646,2,17,2,1,2,2,2,,1,1,1,,,
1938,651,2,12,2,1,2,2,2,,1,1,1,,,
1939,652,1,14,-1,1,0,0,0,,0,0,0,,,
1940,652,0,10,-2,1,0,0,0,,1,1,1,,,
1941,652,2,14,0,1,0,0,0,,0,0,0,,,
1942,652,0,14,0,1,0,0,0,,1,1,1,,,
1943,660,0,11,-2,1,0,0,0,,1,1,1,,,
1944,663,0,13,-2,1,0,0,0,,1,1,1,,,
1945,663,0,14,0,1,0,0,0,,1,1,1,,,
1946,663,0,13,-2,1,0,0,0,,1,1,1,,,
1947,663,0,12,-2,1,0,0,0,,1,1,1,,,
1948,690,2,15,-2,1,0,0,0,,0,0,0,,,
1949,690,2,15,0,1,0,0,0,,0,0,0,,,
1950,690,1,17,3,1,2,2,2,,0,0,0,,,
1951,692,2,17,0,1,2,2,2,,1,1,1,,,
1952,692,0,15,-1,1,0,0,0,,1,1,1,,,
1953,692,2,16,0,1,2,2,2,,1,1,1,,,
1954,699,1,15,-1,1,0,0,0,,0,0,0,,,
1955,709,2,17,2,1,2,2,2,,1,1,1,,,
1956,709,2,14,0,1,0,0,0,,0,0,0,,,
1957,709,0,16,0,1,2,2,2,,0,0,0,,,
1958,713,2,15,-2,1,0,0,0,,0,0,0,,,
1959,737,2,17,2,1,2,2,2,,1,1,1,,,
1960,737,0,18,2,1,2,2,2,,0,0,0,,,
1961,756,1,15,-2,1,0,0,0,,0,0,0,,,
1962,773,0,14,-3,1,0,0,0,,1,1,1,,,
1963,780,2,16,3,1,2,2,2,,1,1,1,,,
1964,780,0,14,0,1,0,0,0,,1,1,1,,,
1965,780,2,14,7,1,2,2,2,,1,1,1,,,
1966,783,2,16,0,1,2,2,2,,1,1,1,,,
1967,783,2,15,3,1,2,2,2,,1,1,1,,,
1968,783,2,17,2,1,2,2,2,,1,1,1,,,
1969,783,0,15,0,1,0,0,0,,1,1,1,,,
1970,788,2,16,3,1,2,2,2,,1,1,1,,,
1971,788,2,16,4,1,2,2,2,,1,1,1,,,
1972,815,1,12,-4,1,0,0,0,,0,0,0,,,
1973,815,0,10,-1,1,0,0,0,,1,1,1,,,
1974,818,0,13,-1,1,0,0,0,,1,1,1,,,
1975,820,0,13,0,1,0,0,0,,1,1,1,,,
1976,827,0,14,-4,1,0,0,0,,1,1,1,,,
1977,827,0,13,-5,1,0,0,0,,1,1,1,,,
1978,841,0,14,1,1,2,2,2,,0,0,0,,,
1979,852,2,17,1,1,2,2,2,,1,1,1,,,
1980,852,2,16,1,1,2,2,2,,1,1,1,,,
1981,854,2,15,0,1,0,0,0,,0,0,0,,,
1982,854,0,14,0,1,0,0,0,,1,1,1,,,
1983,867,2,14,1,1,2,2,2,,1,1,1,,,
1984,870,2,14,-3,1,0,0,0,,0,0,0,,,
1985,870,0,13,-5,1,0,0,0,,1,1,1,,,
1986,870,0,10,-6,1,0,0,0,,1,1,1,,,
1987,870,2,17,1,1,2,2,2,,1,1,1,,,
1988,891,2,16,0,1,2,2,2,,1,1,1,,,
1989,891,0,14,-4,1,0,0,0,,1,1,1,,,
1990,891,0,15,-1,1,0,0,0,,1,1,1,,,
1991,891,2,16,0,1,2,2,2,,1,1,1,,,
1992,891,0,15,-2,1,0,0,0,,1,1,1,,,
1993,892,2,17,0,1,2,2,2,,1,1,1,,,
1994,894,1,17,4,1,2,2,2,,0,0,0,,,
1995,900,0,13,0,1,0,0,0,,1,1,1,,,
1996,914,2,12,-5,1,0,0,0,,0,0,0,,,
1997,918,0,12,-3,1,0,0,0,,1,1,1,,,
1998,918,2,16,2,1,2,2,2,,1,1,1,,,
1999,918,2,14,4,1,2,2,2,,1,1,1,,,
2000,927,0,11,1,1,0,0,0,,1,1,1,,,
2001,927,2,12,2,1,2,2,2,,1,1,1,,,
2002,936,0,13,-1,1,0,0,0,,1,1,1,,,
2003,939,0,12,-1,1,0,0,0,,1,1,1,,,
2004,954,0,12,-4,1,0,0,0,,1,1,1,,,
2005,954,1,12,-1,1,0,0,0,,0,0,0,,,
2006,954,0,12,0,1,0,0,0,,1,1,1,,,
2007,969,0,13,-2,1,0,0,0,,1,1,1,,,
2008,969,2,13,0,1,0,0,0,,0,0,0,,,
2009,969,0,13,-2,1,0,0,0,,1,1,1,,,
2010,969,0,11,-1,1,0,0,0,,1,1,1,,,
2011,969,2,13,0,1,0,0,0,,0,0,0,,,
2012,982,0,13,-2,1,0,0,0,,1,1,1,,,
2013,982,2,15,0,1,0,0,0,,0,0,0,,,
2014,986,2,14,3,1,2,2,2,,1,1,1,,,
2015,1019,0,16,0,1,2,2,2,,0,0,0,,,
2016,1019,1,15,0,1,0,0,0,,0,0,0,,,
2017,1031,1,15,-1,1,0,0,0,,0,0,0,,,
2018,1034,2,14,0,1,0,0,0,,0,0,0,,,
2019,1034,0,12,-1,1,0,0,0,,1,1,1,,,
2020,1034,0,12,-1,1,0,0,0,,1,1,1,,,
2021,1034,2,14,0,1,0,0,0,,0,0,0,,,
2022,1035,0,15,0,1,0,0,0,,1,1,1,,,
2023,1045,0,10,-2,1,0,0,0,,1,1,1,,,
2024,1045,1,13,2,1,2,2,2,,0,0,0,,,
2025,1054,0,14,-1,1,0,0,0,,1,1,1,,,
2026,1059,2,12,-1,1,0,0,0,,0,0,0,,,
2027,1059,0,12,-1,1,0,0,0,,1,1,1,,,
2028,1069,2,11,2,1,0,0,0,,0,0,0,,,
2029,1069,0,13,0,1,0,0,0,,1,1,1,,,
2030,1071,2,13,2,1,2,2,2,,1,1,1,,,
2031,1071,2,13,1,1,0,0,0,,0,0,0,,,
2032,1091,2,11,-2,1,0,0,0,,0,0,0,,,
2033,1091,2,12,0,1,0,0,0,,0,0,0,,,
2034,1091,0,12,0,1,0,0,0,,1,1,1,,,
2035,1091,0,11,0,1,0,0,0,,1,1,1,,,
2036,1101,0,14,0,1,0,0,0,,1,1,1,,,
2037,1101,0,13,0,1,0,0,0,,1,1,1,,,
2038,1101,2,14,3,1,2,2,2,,1,1,1,,,
2039,1115,0,16,-8,1,0,0,0,,1,1,1,,,
2040,1115,1,15,0,1,0,0,0,,0,0,0,,,
2041,1115,0,14,0,1,0,0,0,,1,1,1,,,
2042,1115,1,15,1,1,2,2,2,,0,0,0,,,
2043,1115,2,15,8,1,2,2,2,,1,1,1,,,
2044,1118,0,14,6,1,2,2,2,,0,0,0,,,
2045,1138,0,16,-2,1,0,0,0,,1,1,1,,,
2046,1149,0,15,0,1,0,0,0,,1,1,1,,,
2047,1151,0,14,0,1,0,0,0,,1,1,1,,,
2048,1151,0,13,-1,1,0,0,0,,1,1,1,,,
2049,1151,0,14,0,1,0,0,0,,1,1,1,,,
2050,1151,0,13,1,1,0,0,0,,1,1,1,,,
2051,1151,2,13,1,1,0,0,0,,0,0,0,,,
2052,1163,0,12,0,1,0,0,0,,1,1,1,,,
2053,1171,1,10,-5,1,0,0,0,,0,0,0,,,
2054,1171,0,14,0,1,0,0,0,,1,1,1,,,
2055,1171,0,12,0,1,0,0,0,,1,1,1,,,
2056,1171,2,10,0,1,0,0,0,,0,0,0,,,
2057,1172,2,14,3,1,2,2,2,,1,1,1,,,
2058,1186,0,14,-2,1,0,0,0,,1,1,1,,,
2059,1186,2,14,0,1,0,0,0,,0,0,0,,,
2060,1193,1,16,1,1,2,2,2,,0,0,0,,,
2061,1193,2,15,1,1,2,2,2,,1,1,1,,,
2062,1225,0,12,-1,1,0,0,0,,1,1,1,,,
2063,1228,0,13,-2,1,0,0,0,,1,1,1,,,
2064,1229,0,11,-5,1,0,0,0,,1,1,1,,,
2065,1229,1,11,-4,1,0,0,0,,0,0,0,,,
2066,1229,0,9,-4,1,0,0,0,,1,1,1,,,
2067,1235,0,14,-2,1,0,0,0,,1,1,1,,,
2068,1242,2,16,-3,1,0,0,0,,0,0,0,,,
2069,1244,0,15,0,1,0,0,0,,1,1,1,,,
2070,1244,2,17,2,1,2,2,2,,1,1,1,,,
2071,1249,1,16,0,1,2,2,2,,0,0,0,,,
2072,1250,0,16,0,1,2,2,2,,0,0,0,,,
2073,1250,0,13,-3,1,0,0,0,,1,1,1,,,
2074,1250,0,14,3,1,2,2,2,,0,0,0,,,
2075,1292,0,13,-1,1,0,0,0,,1,1,1,,,
2076,1292,0,14,0,1,0,0,0,,1,1,1,,,
2077,1301,0,14,-1,1,0,0,0,,1,1,1,,,
2078,1301,2,12,0,1,0,0,0,,0,0,0,,,
2079,1301,0,13,-1,1,0,0,0,,1,1,1,,,
2080,1301,1,12,0,1,0,0,0,,0,0,0,,,
2081,1303,2,16,2,1,2,2,2,,1,1,1,,,
2082,1308,1,17,0,1,2,2,2,,0,0,0,,,
2083,1308,0,15,-2,1,0,0,0,,1,1,1,,,
2084,1308,2,15,2,1,2,2,2,,1,1,1,,,
2085,1316,2,16,2,1,2,2,2,,1,1,1,,,
2086,1316,2,17,2,1,2,2,2,,1,1,1,,,
2087,1326,1,16,0,1,2,2,2,,0,0,0,,,
2088,1326,2,16,0,1,2,2,2,,1,1,1,,,
2089,1357,0,14,0,1,0,0,0,,1,1,1,,,
2090,1363,0,15,0,1,0,0,0,,1,1,1,,,
2091,1363,2,15,2,1,2,2,2,,1,1,1,,,
2092,1363,0,16,3,1,2,2,2,,0,0,0,,,
2093,1381,2,14,1,1,2,2,2,,1,1,1,,,
2094,1395,2,14,0,1,0,0,0,,0,0,0,,,
2095,1398,0,11,-2,1,0,0,0,,1,1,1,,,
2096,1398,0,12,-1,1,0,0,0,,1,1,1,,,
2097,1476,0,13,0,1,0,0,0,,1,1,1,,,
2098,1476,2,14,0,1,0,0,0,,0,0,0,,,
2099,1476,2,13,2,1,2,2,2,,1,1,1,,,
2100,1478,0,16,0,1,2,2,2,,0,0,0,,,
2101,1478,1,15,-1,1,0,0,0,,0,0,0,,,
2102,1478,2,18,6,1,2,2,2,,1,1,1,,,
2103,1482,2,13,0,1,0,0,0,,0,0,0,,,
2104,1489,1,15,-1,1,0,0,0,,0,0,0,,,
2105,1489,0,16,-3,1,0,0,0,,1,1,1,,,
2106,1489,2,15,2,1,2,2,2,,1,1,1,,,
2107,1489,1,11,-4,1,0,0,0,,0,0,0,,,
2108,1492,2,15,-1,1,0,0,0,,0,0,0,,,
2109,1492,2,15,5,1,2,2,2,,1,1,1,,,
2110,1499,0,15,1,1,2,2,2,,0,0,0,,,
2111,1521,0,16,0,1,2,2,2,,0,0,0,,,
2112,1529,0,14,-1,1,0,0,0,,1,1,1,,,
2113,1559,0,13,-2,1,0,0,0,,1,1,1,,,
2114,1559,2,13,1,1,0,0,0,,0,0,0,,,
2115,1571,1,12,-2,1,0,0,0,,0,0,0,,,
2116,1571,2,11,-2,1,0,0,0,,0,0,0,,,
2117,1597,0,15,0,1,0,0,0,,1,1,1,,,
2118,1603,2,17,0,1,2,2,2,,1,1,1,,,
2119,1605,1,15,-2,1,0,0,0,,0,0,0,,,
2120,1605,1,17,4,1,2,2,2,,0,0,0,,,
2121,1610,0,18,0,1,2,2,2,,0,0,0,,,
2122,1610,2,19,0,1,2,2,2,,1,1,1,,,
2123,1633,2,16,0,1,2,2,2,,1,1,1,,,
2124,1633,2,16,0,1,2,2,2,,1,1,1,,,
2125,1636,0,14,0,1,0,0,0,,1,1,1,,,
2126,1636,1,14,0,1,0,0,0,,0,0,0,,,
2127,1636,0,14,-1,1,0,0,0,,1,1,1,,,
2128,1664,0,15,3,1,2,2,2,,0,0,0,,,
2129,1664,2,15,2,1,2,2,2,,1,1,1,,,
2130,1669,0,15,0,1,0,0,0,,1,1,1,,,
2131,1672,2,14,0,1,0,0,0,,0,0,0,,,
2132,1675,0,14,0,1,0,0,0,,1,1,1,,,
2133,1680,2,15,0,1,0,0,0,,0,0,0,,,
2134,1686,0,13,-1,1,0,0,0,,1,1,1,,,
2135,1686,0,13,-1,1,0,0,0,,1,1,1,,,
2136,1686,2,13,0,1,0,0,0,,0,0,0,,,
2137,1686,1,14,1,1,2,2,2,,0,0,0,,,
2138,1686,2,13,0,1,0,0,0,,0,0,0,,,
2139,1693,2,17,2,1,2,2,2,,1,1,1,,,
2140,1693,2,15,2,1,2,2,2,,1,1,1,,,
2141,1693,2,19,1,1,2,2,2,,1,1,1,,,
2142,1694,2,17,0,1,2,2,2,,1,1,1,,,
2143,1694,2,16,0,1,2,2,2,,1,1,1,,,
2144,1703,0,15,1,1,2,2,2,,0,0,0,,,
2145,1703,2,15,1,1,2,2,2,,1,1,1,,,
2146,1711,0,17,0,1,2,2,2,,0,0,0,,,
2147,1711,2,16,1,1,2,2,2,,1,1,1,,,
2148,1720,2,16,0,1,2,2,2,,1,1,1,,,
2149,1733,0,16,0,1,2,2,2,,0,0,0,,,
2150,1733,1,16,0,1,2,2,2,,0,0,0,,,
2151,1733,2,17,0,1,2,2,2,,1,1,1,,,
2152,1739,0,15,1,1,2,2,2,,0,0,0,,,
2153,1749,2,16,0,1,2,2,2,,1,1,1,,,
2154,1749,2,17,0,1,2,2,2,,1,1,1,,,
2155,1757,0,4,-12,1,0,0,0,,1,1,1,,,
2156,1757,0,4,-11,1,0,0,0,,1,1,1,,,
2157,1757,0,4,-11,1,0,0,0,,1,1,1,,,
2158,1762,0,6,-1,1,0,0,0,,1,1,1,,,
2159,1778,1,15,-2,1,0,0,0,,0,0,0,,,
2160,1778,0,15,-1,1,0,0,0,,1,1,1,,,
2161,1778,2,14,1,1,2,2,2,,1,1,1,,,
2162,1783,0,14,-1,1,0,0,0,,1,1,1,,,
2163,1783,0,14,-2,1,0,0,0,,1,1,1,,,
2164,1801,2,17,1,1,2,2,2,,1,1,1,,,
2165,1802,0,14,0,1,0,0,0,,1,1,1,,,
2166,1823,2,14,0,1,0,0,0,,0,0,0,,,
2167,1823,0,14,0,1,0,0,0,,1,1,1,,,
2168,1831,2,15,11,1,2,2,2,,1,1,1,,,
2169,1835,0,12,-2,1,0,0,0,,1,1,1,,,
2170,1854,1,12,-4,1,0,0,0,,0,0,0,,,
2171,1860,2,12,1,1,0,0,0,,0,0,0,,,
2172,1860,2,14,1,1,2,2,2,,1,1,1,,,
2173,1860,2,14,2,1,2,2,2,,1,1,1,,,
2174,1873,0,16,0,1,2,2,2,,0,0,0,,,
2175,1873,0,14,-2,1,0,0,0,,1,1,1,,,
2176,1873,2,17,-1,1,2,2,2,,1,1,1,,,
2177,1873,0,16,0,1,2,2,2,,0,0,0,,,
2178,1873,2,16,0,1,2,2,2,,1,1,1,,,
2179,1880,1,15,-2,1,0,0,0,,0,0,0,,,
2180,1889,0,16,0,1,2,2,2,,0,0,0,,,
2181,1889,0,15,0,1,0,0,0,,1,1,1,,,
2182,1915,0,10,-2,1,0,0,0,,1,1,1,,,
2183,1915,0,11,-3,1,0,0,0,,1,1,1,,,
2184,1915,0,12,-2,1,0,0,0,,1,1,1,,,
2185,1935,2,14,4,1,2,2,2,,1,1,1,,,
2186,1935,2,12,1,1,0,0,0,,0,0,0,,,
2187,1940,0,12,-1,1,0,0,0,,1,1,1,,,
2188,1962,2,15,0,1,0,0,0,,0,0,0,,,
2189,1962,0,15,-1,1,0,0,0,,1,1,1,,,
2190,1962,1,16,1,1,2,2,2,,0,0,0,,,
2191,1966,2,18,0,1,2,2,2,,1,1,1,,,
2192,1966,1,18,0,1,2,2,2,,0,0,0,,,
2193,1966,2,19,2,1,2,2,2,,1,1,1,,,
2194,1966,2,18,1,1,2,2,2,,1,1,1,,,
2195,1966,0,16,0,1,2,2,2,,0,0,0,,,
2196,1966,2,19,1,1,2,2,2,,1,1,1,,,
2197,1966,0,17,1,1,2,2,2,,0,0,0,,,
2198,1966,2,19,2,1,2,2,2,,1,1,1,,,
2199,1966,2,19,2,1,2,2,2,,1,1,1,,,
2200,1966,0,19,3,1,2,2,2,,0,0,0,,,
2201,1986,2,15,0,1,0,0,0,,0,0,0,,,
2202,1996,0,15,0,1,0,0,0,,1,1,1,,,
2203,2043,1,14,0,1,0,0,0,,0,0,0,,,
2204,2056,0,15,0,1,0,0,0,,1,1,1,,,
2205,2056,2,16,2,1,2,2,2,,1,1,1,,,
2206,2062,2,14,-1,1,0,0,0,,0,0,0,,,
2207,2062,0,14,0,1,0,0,0,,1,1,1,,,
2208,2062,2,14,0,1,0,0,0,,0,0,0,,,
2209,2086,0,13,-1,1,0,0,0,,1,1,1,,,
2210,2097,0,12,-2,1,0,0,0,,1,1,1,,,
2211,2102,0,13,0,1,0,0,0,,1,1,1,,,
2212,2129,0,12,0,1,0,0,0,,1,1,1,,,
2213,2136,0,12,-1,1,0,0,0,,1,1,1,,,
2214,2136,0,12,-2,1,0,0,0,,1,1,1,,,
2215,2136,1,13,-1,1,0,0,0,,0,0,0,,,
2216,2136,0,12,-2,1,0,0,0,,1,1,1,,,
2217,2136,2,12,1,1,0,0,0,,0,0,0,,,
2218,2137,2,14,0,1,0,0,0,,0,0,0,,,
2219,2137,0,13,0,1,0,0,0,,1,1,1,,,
2220,2137,0,13,0,1,0,0,0,,1,1,1,,,
2221,2138,0,12,-3,1,0,0,0,,1,1,1,,,
2222,2147,0,14,-1,1,0,0,0,,1,1,1,,,
2223,2153,2,15,0,1,0,0,0,,0,0,0,,,
2224,2153,0,17,4,1,2,2,2,,0,0,0,,,
2225,2153,1,16,1,1,2,2,2,,0,0,0,,,
2226,2162,2,13,0,1,0,0,0,,0,0,0,,,
2227,2162,0,13,0,1,0,0,0,,1,1,1,,,
2228,2162,2,13,0,1,0,0,0,,0,0,0,,,
2229,2162,2,13,1,1,0,0,0,,0,0,0,,,
2230,2165,0,14,0,1,0,0,0,,1,1,1,,,
2231,2165,2,13,0,1,0,0,0,,0,0,0,,,
2232,2170,0,14,0,1,0,0,0,,1,1,1,,,
2233,2170,2,14,0,1,0,0,0,,0,0,0,,,
2234,2170,2,14,0,1,0,0,0,,0,0,0,,,
2235,2172,2,16,1,1,2,2,2,,1,1,1,,,
2236,2172,1,15,0,1,0,0,0,,0,0,0,,,
2237,2178,0,12,-1,1,0,0,0,,1,1,1,,,
2238,2181,0,13,-3,1,0,0,0,,1,1,1,,,
2239,2190,0,14,0,1,0,0,0,,1,1,1,,,
2240,2190,2,12,-2,1,0,0,0,,0,0,0,,,
2241,2197,2,16,0,1,2,2,2,,1,1,1,,,
2242,2197,0,16,0,1,2,2,2,,0,0,0,,,
2243,2218,0,14,-1,1,0,0,0,,1,1,1,,,
2244,2218,0,15,-1,1,0,0,0,,1,1,1,,,
2245,2218,1,15,0,1,0,0,0,,0,0,0,,,
2246,2218,0,14,0,1,0,0,0,,1,1,1,,,
2247,2220,0,13,-1,1,0,0,0,,1,1,1,,,
2248,2220,2,13,0,1,0,0,0,,0,0,0,,,
2249,2237,0,13,-3,1,0,0,0,,1,1,1,,,
2250,2237,0,13,-3,1,0,0,0,,1,1,1,,,
2251,2237,0,13,-2,1,0,0,0,,1,1,1,,,
2252,2239,1,12,4,1,2,2,2,,0,0,0,,,
2253,2250,0,14,0,1,0,0,0,,1,1,1,,,
2254,2263,0,13,0,1,0,0,0,,1,1,1,,,
2255,2280,1,14,0,1,0,0,0,,0,0,0,,,
2256,2296,1,15,2,1,2,2,2,,0,0,0,,,
2257,2311,2,15,0,1,0,0,0,,0,0,0,,,
2258,2311,1,13,-1,1,0,0,0,,0,0,0,,,
2259,2311,2,17,1,1,2,2,2,,1,1,1,,,
2260,2311,1,15,-2,1,0,0,0,,0,0,0,,,
2261,2316,0,13,0,1,0,0,0,,1,1,1,,,
2262,2326,0,14,-1,1,0,0,0,,1,1,1,,,
2263,2330,2,17,4,1,2,2,2,,1,1,1,,,
2264,2336,0,15,-1,1,0,0,0,,1,1,1,,,
2265,2351,0,12,0,1,0,0,0,,1,1,1,,,
2266,2351,2,15,-1,1,0,0,0,,0,0,0,,,
2267,2351,0,12,0,1,0,0,0,,1,1,1,,,
2268,2359,2,13,-1,1,0,0,0,,0,0,0,,,
2269,2366,1,14,0,1,0,0,0,,0,0,0,,,
2270,2366,0,14,-2,1,0,0,0,,1,1,1,,,
2271,2382,0,14,-2,1,0,0,0,,1,1,1,,,
2272,2382,0,14,2,1,2,2,2,,0,0,0,,,
2273,2388,2,16,2,1,2,2,2,,1,1,1,,,
2274,2388,2,16,2,1,2,2,2,,1,1,1,,,
2275,2391,2,14,2,1,2,2,2,,1,1,1,,,
2276,2399,2,14,0,1,0,0,0,,0,0,0,,,
2277,2399,0,13,-1,1,0,0,0,,1,1,1,,,
2278,2399,2,14,-1,1,0,0,0,,0,0,0,,,
2279,2399,0,14,1,1,2,2,2,,0,0,0,,,
2280,2417,1,13,0,1,0,0,0,,0,0,0,,,
2281,2417,0,12,0,1,0,0,0,,1,1,1,,,
2282,2417,0,13,0,1,0,0,0,,1,1,1,,,
2283,2417,2,14,0,1,0,0,0,,0,0,0,,,
2284,2421,1,15,0,1,0,0,0,,0,0,0,,,
2285,2424,1,15,0,1,0,0,0,,0,0,0,,,
2286,2424,2,13,4,1,2,2,2,,1,1,1,,,
2287,2428,0,13,0,1,0,0,0,,1,1,1,,,
2288,2428,2,11,-3,1,0,0,0,,0,0,0,,,
2289,2428,2,14,0,1,0,0,0,,0,0,0,,,
2290,2464,0,13,0,1,0,0,0,,1,1,1,,,
2291,2465,0,14,0,1,0,0,0,,1,1,1,,,
2292,2465,0,14,0,1,0,0,0,,1,1,1,,,
2293,2466,0,14,-2,1,0,0,0,,1,1,1,,,
2294,2466,0,13,-3,1,0,0,0,,1,1,1,,,
2295,2467,2,16,1,1,2,2,2,,1,1,1,,,
2296,2467,0,16,3,1,2,2,2,,0,0,0,,,
2297,2479,1,16,0,1,2,2,2,,0,0,0,,,
2298,2479,2,15,2,1,2,2,2,,1,1,1,,,
2299,2505,1,11,-3,1,0,0,0,,0,0,0,,,
2300,2517,0,13,0,1,0,0,0,,1,1,1,,,
2301,2517,2,13,1,1,0,0,0,,0,0,0,,,
2302,2517,1,14,2,1,2,2,2,,0,0,0,,,
2303,2521,2,15,0,1,0,0,0,,0,0,0,,,
2304,2529,2,13,-1,1,0,0,0,,0,0,0,,,
2305,2529,0,13,0,1,0,0,0,,1,1,1,,,
2306,2548,2,15,2,1,2,2,2,,1,1,1,,,
2307,2560,0,13,-1,1,0,0,0,,1,1,1,,,
2308,2560,2,15,0,1,0,0,0,,0,0,0,,,
2309,2596,0,14,-2,1,0,0,0,,1,1,1,,,
2310,2596,0,14,-1,1,0,0,0,,1,1,1,,,
2311,2610,1,14,0,1,0,0,0,,0,0,0,,,
2312,2610,1,15,2,1,2,2,2,,0,0,0,,,
2313,2621,1,16,0,1,2,2,2,,0,0,0,,,
2314,2633,0,14,1,1,2,2,2,,0,0,0,,,
2315,2633,2,14,1,1,2,2,2,,1,1,1,,,
2316,2633,2,13,5,1,2,2,2,,1,1,1,,,
2317,2647,1,13,-4,1,0,0,0,,0,0,0,,,
2318,2647,0,13,-3,1,0,0,0,,1,1,1,,,
2319,2647,0,15,-1,1,0,0,0,,1,1,1,,,
2320,2647,0,15,0,1,0,0,0,,1,1,1,,,
2321,2647,2,15,3,1,2,2,2,,1,1,1,,,
2322,2647,2,15,2,1,2,2,2,,1,1,1,,,
2323,2677,2,17,2,1,2,2,2,,1,1,1,,,
2324,2680,1,14,-2,1,0,0,0,,0,0,0,,,
2325,2680,0,16,0,1,2,2,2,,0,0,0,,,
2326,2680,0,15,0,1,0,0,0,,1,1,1,,,
2327,2680,2,15,0,1,0,0,0,,0,0,0,,,
2328,2684,0,13,-1,1,0,0,0,,1,1,1,,,
2329,2684,0,13,0,1,0,0,0,,1,1,1,,,
2330,2684,0,13,-1,1,0,0,0,,1,1,1,,,
2331,2684,2,14,3,1,2,2,2,,1,1,1,,,
2332,2686,0,13,1,1,0,0,0,,1,1,1,,,
2333,2694,0,12,-4,1,0,0,0,,1,1,1,,,
2334,2721,2,13,5,1,2,2,2,,1,1,1,,,
2335,2728,1,13,-5,1,0,0,0,,0,0,0,,,
2336,2728,1,17,3,1,2,2,2,,0,0,0,,,
2337,2728,0,12,-3,1,0,0,0,,1,1,1,,,
2338,2737,2,15,1,1,2,2,2,,1,1,1,,,
2339,2741,2,15,2,1,2,2,2,,1,1,1,,,
