ID,SubVehID,Choice,Gap,RelativeSpeed,TW,Predicted,Predicted_1,Predicted_Class
2136,1686,2,13,0,1,0,0,0
2137,1686,1,14,1,1,2,2,2
2138,1686,2,13,0,1,0,0,0
2139,1693,2,17,2,1,2,2,2
2140,1693,2,15,2,1,2,2,2
2141,1693,2,19,1,1,2,2,2
2142,1694,2,17,0,1,2,2,2
2143,1694,2,16,0,1,2,2,2
2144,1703,0,15,1,1,2,2,2
2145,1703,2,15,1,1,2,2,2
2146,1711,0,17,0,1,2,2,2
2147,1711,2,16,1,1,2,2,2
2148,1720,2,16,0,1,2,2,2
2149,1733,0,16,0,1,2,2,2
2150,1733,1,16,0,1,2,2,2
2151,1733,2,17,0,1,2,2,2
2152,1739,0,15,1,1,2,2,2
2153,1749,2,16,0,1,2,2,2
2154,1749,2,17,0,1,2,2,2
2155,1757,0,4,-12,1,0,0,0
2156,1757,0,4,-11,1,0,0,0
2157,1757,0,4,-11,1,0,0,0
2158,1762,0,6,-1,1,0,0,0
2159,1778,1,15,-2,1,0,0,0
2160,1778,0,15,-1,1,0,0,0
2161,1778,2,14,1,1,2,2,2
2162,1783,0,14,-1,1,0,0,0
2163,1783,0,14,-2,1,0,0,0
2164,1801,2,17,1,1,2,2,2
2165,1802,0,14,0,1,0,0,0
2166,1823,2,14,0,1,0,0,0
2167,1823,0,14,0,1,0,0,0
2168,1831,2,15,11,1,2,2,2
2169,1835,0,12,-2,1,0,0,0
2170,1854,1,12,-4,1,0,0,0
2171,1860,2,12,1,1,0,0,0
2172,1860,2,14,1,1,2,2,2
2173,1860,2,14,2,1,2,2,2
2174,1873,0,16,0,1,2,2,2
2175,1873,0,14,-2,1,0,0,0
2176,1873,2,17,-1,1,2,2,2
2177,1873,0,16,0,1,2,2,2
2178,1873,2,16,0,1,2,2,2
2179,1880,1,15,-2,1,0,0,0
2180,1889,0,16,0,1,2,2,2
2181,1889,0,15,0,1,0,0,0
2182,1915,0,10,-2,1,0,0,0
2183,1915,0,11,-3,1,0,0,0
2184,1915,0,12,-2,1,0,0,0
2185,1935,2,14,4,1,2,2,2
2186,1935,2,12,1,1,0,0,0
2187,1940,0,12,-1,1,0,0,0
2188,1962,2,15,0,1,0,0,0
2189,1962,0,15,-1,1,0,0,0
2190,1962,1,16,1,1,2,2,2
2191,1966,2,18,0,1,2,2,2
2192,1966,1,18,0,1,2,2,2
2193,1966,2,19,2,1,2,2,2
2194,1966,2,18,1,1,2,2,2
2195,1966,0,16,0,1,2,2,2
2196,1966,2,19,1,1,2,2,2
2197,1966,0,17,1,1,2,2,2
2198,1966,2,19,2,1,2,2,2
2199,1966,2,19,2,1,2,2,2
2200,1966,0,19,3,1,2,2,2
2201,1986,2,15,0,1,0,0,0
2202,1996,0,15,0,1,0,0,0
2203,2043,1,14,0,1,0,0,0
2204,2056,0,15,0,1,0,0,0
2205,2056,2,16,2,1,2,2,2
2206,2062,2,14,-1,1,0,0,0
2207,2062,0,14,0,1,0,0,0
2208,2062,2,14,0,1,0,0,0
2209,2086,0,13,-1,1,0,0,0
2210,2097,0,12,-2,1,0,0,0
2211,2102,0,13,0,1,0,0,0
2212,2129,0,12,0,1,0,0,0
2213,2136,0,12,-1,1,0,0,0
2214,2136,0,12,-2,1,0,0,0
2215,2136,1,13,-1,1,0,0,0
2216,2136,0,12,-2,1,0,0,0
2217,2136,2,12,1,1,0,0,0
2218,2137,2,14,0,1,0,0,0
2219,2137,0,13,0,1,0,0,0
2220,2137,0,13,0,1,0,0,0
2221,2138,0,12,-3,1,0,0,0
2222,2147,0,14,-1,1,0,0,0
2223,2153,2,15,0,1,0,0,0
2224,2153,0,17,4,1,2,2,2
2225,2153,1,16,1,1,2,2,2
2226,2162,2,13,0,1,0,0,0
2227,2162,0,13,0,1,0,0,0
2228,2162,2,13,0,1,0,0,0
2229,2162,2,13,1,1,0,0,0
2230,2165,0,14,0,1,0,0,0
2231,2165,2,13,0,1,0,0,0
2232,2170,0,14,0,1,0,0,0
2233,2170,2,14,0,1,0,0,0
2234,2170,2,14,0,1,0,0,0
2235,2172,2,16,1,1,2,2,2
2236,2172,1,15,0,1,0,0,0
2237,2178,0,12,-1,1,0,0,0
2238,2181,0,13,-3,1,0,0,0
2239,2190,0,14,0,1,0,0,0
2240,2190,2,12,-2,1,0,0,0
2241,2197,2,16,0,1,2,2,2
2242,2197,0,16,0,1,2,2,2
2243,2218,0,14,-1,1,0,0,0
2244,2218,0,15,-1,1,0,0,0
2245,2218,1,15,0,1,0,0,0
2246,2218,0,14,0,1,0,0,0
2247,2220,0,13,-1,1,0,0,0
2248,2220,2,13,0,1,0,0,0
2249,2237,0,13,-3,1,0,0,0
2250,2237,0,13,-3,1,0,0,0
2251,2237,0,13,-2,1,0,0,0
2252,2239,1,12,4,1,2,2,2
2253,2250,0,14,0,1,0,0,0
2254,2263,0,13,0,1,0,0,0
2255,2280,1,14,0,1,0,0,0
2256,2296,1,15,2,1,2,2,2
2257,2311,2,15,0,1,0,0,0
2258,2311,1,13,-1,1,0,0,0
2259,2311,2,17,1,1,2,2,2
2260,2311,1,15,-2,1,0,0,0
2261,2316,0,13,0,1,0,0,0
2262,2326,0,14,-1,1,0,0,0
2263,2330,2,17,4,1,2,2,2
2264,2336,0,15,-1,1,0,0,0
2265,2351,0,12,0,1,0,0,0
2266,2351,2,15,-1,1,0,0,0
2267,2351,0,12,0,1,0,0,0
2268,2359,2,13,-1,1,0,0,0
2269,2366,1,14,0,1,0,0,0
2270,2366,0,14,-2,1,0,0,0
2271,2382,0,14,-2,1,0,0,0
2272,2382,0,14,2,1,2,2,2
2273,2388,2,16,2,1,2,2,2
2274,2388,2,16,2,1,2,2,2
2275,2391,2,14,2,1,2,2,2
2276,2399,2,14,0,1,0,0,0
2277,2399,0,13,-1,1,0,0,0
2278,2399,2,14,-1,1,0,0,0
2279,2399,0,14,1,1,2,2,2
2280,2417,1,13,0,1,0,0,0
2281,2417,0,12,0,1,0,0,0
2282,2417,0,13,0,1,0,0,0
2283,2417,2,14,0,1,0,0,0
2284,2421,1,15,0,1,0,0,0
2285,2424,1,15,0,1,0,0,0
2286,2424,2,13,4,1,2,2,2
2287,2428,0,13,0,1,0,0,0
2288,2428,2,11,-3,1,0,0,0
2289,2428,2,14,0,1,0,0,0
2290,2464,0,13,0,1,0,0,0
2291,2465,0,14,0,1,0,0,0
2292,2465,0,14,0,1,0,0,0
2293,2466,0,14,-2,1,0,0,0
2294,2466,0,13,-3,1,0,0,0
2295,2467,2,16,1,1,2,2,2
2296,2467,0,16,3,1,2,2,2
2297,2479,1,16,0,1,2,2,2
2298,2479,2,15,2,1,2,2,2
2299,2505,1,11,-3,1,0,0,0
2300,2517,0,13,0,1,0,0,0
2301,2517,2,13,1,1,0,0,0
2302,2517,1,14,2,1,2,2,2
2303,2521,2,15,0,1,0,0,0
2304,2529,2,13,-1,1,0,0,0
2305,2529,0,13,0,1,0,0,0
2306,2548,2,15,2,1,2,2,2
2307,2560,0,13,-1,1,0,0,0
2308,2560,2,15,0,1,0,0,0
2309,2596,0,14,-2,1,0,0,0
2310,2596,0,14,-1,1,0,0,0
2311,2610,1,14,0,1,0,0,0
2312,2610,1,15,2,1,2,2,2
2313,2621,1,16,0,1,2,2,2
2314,2633,0,14,1,1,2,2,2
2315,2633,2,14,1,1,2,2,2
2316,2633,2,13,5,1,2,2,2
2317,2647,1,13,-4,1,0,0,0
2318,2647,0,13,-3,1,0,0,0
2319,2647,0,15,-1,1,0,0,0
2320,2647,0,15,0,1,0,0,0
2321,2647,2,15,3,1,2,2,2
2322,2647,2,15,2,1,2,2,2
2323,2677,2,17,2,1,2,2,2
2324,2680,1,14,-2,1,0,0,0
2325,2680,0,16,0,1,2,2,2
2326,2680,0,15,0,1,0,0,0
2327,2680,2,15,0,1,0,0,0
2328,2684,0,13,-1,1,0,0,0
2329,2684,0,13,0,1,0,0,0
2330,2684,0,13,-1,1,0,0,0
2331,2684,2,14,3,1,2,2,2
2332,2686,0,13,1,1,0,0,0
2333,2694,0,12,-4,1,0,0,0
2334,2721,2,13,5,1,2,2,2
2335,2728,1,13,-5,1,0,0,0
2336,2728,1,17,3,1,2,2,2
2337,2728,0,12,-3,1,0,0,0
2338,2737,2,15,1,1,2,2,2
2339,2741,2,15,2,1,2,2,2
2340,2758,0,14,0,1,0,0,0
2341,2770,1,10,-5,1,0,0,0
2342,2774,0,12,2,1,2,2,2
2343,2774,2,12,2,1,2,2,2
2344,2779,2,11,-3,1,0,0,0
2345,2779,0,10,-2,1,0,0,0
2346,2790,0,12,-3,1,0,0,0
2347,2790,0,13,-2,1,0,0,0
2348,2790,2,12,2,1,2,2,2
2349,2804,2,14,2,1,2,2,2
2350,2805,1,13,-3,1,0,0,0
2351,2805,0,15,0,1,0,0,0
2352,2817,0,15,0,1,0,0,0
2353,2817,2,15,0,1,0,0,0
2354,2817,0,15,-1,1,0,0,0
2355,2817,0,14,-1,1,0,0,0
2356,2837,0,15,1,1,2,2,2
2357,2837,1,15,-2,1,0,0,0
2358,2837,0,15,-1,1,0,0,0
2359,2837,2,17,1,1,2,2,2
2360,2837,1,17,2,1,2,2,2
2361,2837,2,15,0,1,0,0,0
2362,2837,2,17,5,1,2,2,2
2363,2878,0,12,-2,1,0,0,0
2364,2883,0,14,0,1,0,0,0
2365,2883,0,12,0,1,0,0,0
2366,2883,2,14,0,1,0,0,0
2367,2883,2,15,0,1,0,0,0
2368,2883,0,12,0,1,0,0,0
2369,2885,0,15,0,1,0,0,0
2370,2885,2,16,6,1,2,2,2
2371,2885,2,14,0,1,0,0,0
2372,2885,1,16,5,1,2,2,2
2373,2885,2,15,4,1,2,2,2
2374,2886,2,14,0,1,0,0,0
2375,2886,2,15,2,1,2,2,2
2376,2890,2,16,1,1,2,2,2
2377,2890,0,14,-2,1,0,0,0
2378,2890,2,14,-1,1,0,0,0
2379,2890,1,14,-1,1,0,0,0
2380,2901,1,13,-3,1,0,0,0
2381,2901,0,10,-4,1,0,0,0
2382,2901,0,13,0,1,0,0,0
2383,2916,1,14,0,1,0,0,0
2384,2917,1,14,4,1,2,2,2
2385,2924,2,19,2,1,2,2,2
2386,2924,2,16,0,1,2,2,2
2387,2924,2,19,3,1,2,2,2
2388,2946,0,14,-1,1,0,0,0
2389,2950,0,14,0,1,0,0,0
2390,2950,1,15,3,1,2,2,2
2391,2950,2,14,1,1,2,2,2
2392,2950,2,14,0,1,0,0,0
2393,2950,2,14,3,1,2,2,2
2394,2986,0,11,0,1,0,0,0
2395,2989,1,13,-1,1,0,0,0
2396,2999,0,13,1,1,0,0,0
2397,2999,2,13,1,1,0,0,0
2398,3002,0,13,0,1,0,0,0
2399,3002,2,15,3,1,2,2,2
2400,3002,1,15,4,1,2,2,2
